transaction_id,timestamp,account_id,merchant,category,amount,country,channel
T002942,2025-05-03 15:48:00,A0061,BestBuy,Electronics,243.53,US,online
T002379,2025-03-20 10:31:00,A0031,Target,Retail,371.5,US,in_store
T000132,2025-04-03 16:48:00,A0133,Target,Retail,252.04,GB,online
T001173,2025-03-02 10:35:00,A0078,Amazon,Retail,399.71,US,atm
T002499,2025-01-03 19:01:00,A0009,Marriott,Travel,277.9,CA,online
T000641,2025-02-28 21:16:00,A0148,Apple,Electronics,158.27,US,mobile
T002247,2025-02-14 07:07:00,A0122,Walmart,Retail,291.3,US,atm
T001161,2025-02-09 18:44:00,A0043,Target,Retail,385.73,US,online
T005083,2025-05-14 19:02:00,A0125,Marriott,Travel,65.19,US,online
T003991,2025-03-04 10:28:00,A0199,Marriott,Travel,293.8,US,online
T004763,2025-01-27 17:58:00,A0120,Netflix,Subscription,279.89,US,in_store
T002854,2025-04-18 15:12:00,A0111,Uber,Travel,223.81,US,mobile
T004476,2025-03-06 15:51:00,A0101,Shell,Fuel,305.5,US,atm
T001806,2025-02-01 20:50:00,A0070,Apple,Electronics,263.83,US,atm
T003541,2025-03-24 21:49:00,A0108,Shell,Fuel,310.18,US,mobile
T003264,2025-04-09 20:53:00,A0028,Uber,Travel,311.39,DE,online
T002790,2025-01-19 14:05:00,A0030,Apple,Electronics,274.69,US,in_store
T002149,2025-04-21 09:28:00,A0133,Amazon,Retail,279.12,US,in_store
T003742,2025-04-28 13:53:00,A0043,Target,Retail,120.55,US,in_store
T001079,2025-04-22 10:31:00,A0094,Marriott,Travel,339.7,US,in_store
T003392,2025-05-18 20:14:00,A0159,Delta Airlines,Travel,59.1,US,atm
T000285,2025-04-14 12:02:00,A0196,Apple,Electronics,25.21,US,in_store
T004109,2025-01-03 07:29:00,A0188,Shell,Fuel,115.74,GB,in_store
T002724,2025-01-04 15:06:00,A0140,BestBuy,Electronics,269.73,US,online
T004662,2025-01-07 09:59:00,A0072,Walmart,Retail,110.88,US,online
T003310,2025-05-16 13:20:00,A0147,Uber,Travel,175.52,US,online
T004957,2025-04-11 12:03:00,A0198,BestBuy,Electronics,200.89,US,in_store
T002887,2025-03-08 12:02:00,A0010,Starbucks,Food,143.96,US,mobile
T004752,2025-04-15 14:20:00,A0145,Target,Retail,200.89,US,online
T002160,2025-02-13 19:01:00,A0123,Delta Airlines,Travel,276.81,US,mobile
T004796,2025-04-05 12:20:00,A0066,Netflix,Subscription,234.35,US,in_store
T003481,2025-05-19 09:49:00,A0190,Netflix,Subscription,281.29,US,mobile
T002238,2025-03-19 12:29:00,A0152,Amazon,Retail,260.89,US,atm
T001935,2025-03-04 14:46:00,A0041,Walmart,Retail,7.72,US,mobile
T000313,2025-04-28 17:16:00,A0188,BestBuy,Electronics,78.55,DE,atm
T002103,2025-05-08 10:38:00,A0026,Starbucks,Food,398.95,US,mobile
T000838,2025-04-26 08:46:00,A0166,Costco,Retail,49.7,MX,in_store
T004093,2025-01-04 19:31:00,A0011,Marriott,Travel,82.25,US,atm
T000618,2025-05-17 11:56:00,A0173,Apple,Electronics,324.28,US,online
T004433,2025-05-26 13:28:00,A0183,Walmart,Retail,380.52,US,online
T000349,2025-02-22 13:58:00,A0063,Shell,Fuel,223.07,MX,atm
T003335,2025-03-26 08:35:00,A0142,Walmart,Retail,276.21,US,in_store
T002090,2025-01-17 15:26:00,A0158,BestBuy,Electronics,68.68,US,in_store
T002074,2025-03-04 15:09:00,A0011,Marriott,Travel,397.11,US,mobile
T000110,2025-02-28 12:11:00,A0076,Uber,Travel,10.59,US,in_store
T004917,2025-01-16 08:08:00,A0053,BestBuy,Electronics,23.64,US,online
T002246,2025-02-06 11:29:00,A0078,Shell,Fuel,52.53,US,online
T003318,2025-05-29 17:34:00,A0190,Delta Airlines,Travel,292.07,DE,online
T004707,2025-02-08 07:45:00,A0177,BestBuy,Electronics,110.25,US,in_store
T004251,2025-01-12 11:29:00,A0085,Walmart,Retail,322.01,US,in_store
T000049,2025-01-28 18:35:00,A0030,Starbucks,Food,112.58,US,in_store
T003459,2025-03-27 19:38:00,A0114,Apple,Electronics,128.66,US,in_store
T005084,2025-04-17 21:00:00,A0132,Apple,Electronics,228.4,US,online
T000402,2025-02-12 21:47:00,A0174,Shell,Fuel,208.82,US,in_store
T001155,2025-05-17 07:00:00,A0112,Apple,Electronics,51.09,US,mobile
T000534,2025-05-18 21:22:00,A0074,Apple,Electronics,109.33,US,mobile
T004929,2025-01-16 14:57:00,A0037,Marriott,Travel,310.59,US,in_store
T001338,2025-04-10 17:59:00,A0162,BestBuy,Electronics,57.51,US,atm
T002817,2025-01-20 08:08:00,A0051,Shell,Fuel,65.89,US,mobile
T000253,2025-04-24 12:28:00,A0043,Amazon,Retail,292.09,US,mobile
T002944,2025-03-12 12:56:00,A0131,Uber,Travel,347.16,US,online
T002361,2025-05-14 12:01:00,A0162,Target,Retail,164.35,US,mobile
T000397,2025-04-06 13:29:00,A0115,Marriott,Travel,237.49,US,in_store
T004486,2025-03-18 19:30:00,A0149,Apple,Electronics,333.62,US,online
T003315,2025-05-14 16:49:00,A0133,Delta Airlines,Travel,399.71,US,atm
T000883,2025-04-09 07:05:00,A0028,Apple,Electronics,159.81,US,mobile
T003170,2025-04-13 18:37:00,A0053,Costco,Retail,324.33,US,mobile
T000166,2025-03-01 14:01:00,A0028,Delta Airlines,Travel,354.27,US,atm
T000864,2025-02-19 12:53:00,A0045,Netflix,Subscription,369.3,US,mobile
T004862,2025-02-04 07:21:00,A0170,Netflix,Subscription,122.12,US,mobile
T003527,2025-01-10 10:45:00,A0087,Shell,Fuel,180.46,US,in_store
T002793,2025-04-06 16:03:00,A0084,Apple,Electronics,196.78,US,online
T002331,2025-03-16 21:14:00,A0184,Apple,Electronics,242.17,US,online
T000943,2025-04-14 20:46:00,A0112,Walmart,Retail,218.35,US,mobile
T001812,2025-03-13 14:18:00,A0144,BestBuy,Electronics,215.62,US,mobile
T001235,2025-03-26 07:58:00,A0118,BestBuy,Electronics,57.82,US,mobile
T003516,2025-03-10 09:05:00,A0190,Apple,Electronics,291.81,US,atm
T004574,2025-04-13 07:08:00,A0019,Shell,Fuel,329.49,US,online
T001112,2025-04-05 09:25:00,A0107,Apple,Electronics,378.18,US,in_store
T004058,2025-02-25 13:38:00,A0108,BestBuy,Electronics,306.24,US,online
T004162,2025-05-18 17:35:00,A0061,Starbucks,Food,147.86,US,in_store
T002926,2025-01-25 08:00:00,A0085,BestBuy,Electronics,316.04,US,online
T002659,2025-05-31 16:45:00,A0099,Target,Retail,61.91,US,in_store
T001492,2025-03-17 12:03:00,A0105,Marriott,Travel,327.29,US,in_store
T000486,2025-04-24 19:08:00,A0166,Walmart,Retail,362.51,US,online
T001603,2025-05-07 13:32:00,A0120,Apple,Electronics,369.33,US,in_store
T004683,2025-01-14 07:03:00,A0100,Marriott,Travel,36.68,US,online
T001885,2025-03-25 21:18:00,A0198,Marriott,Travel,293.5,US,mobile
T001080,2025-03-09 07:19:00,A0074,Delta Airlines,Travel,163.8,US,online
T000995,2025-01-17 12:22:00,A0014,Target,Retail,197.06,US,online
T000671,2025-02-27 15:25:00,A0097,Netflix,Subscription,327.81,US,mobile
T004441,2025-03-20 13:48:00,A0086,Netflix,Subscription,183.34,US,atm
T000520,2025-01-25 07:13:00,A0052,Starbucks,Food,257.09,US,mobile
T000394,2025-03-05 17:42:00,A0028,Netflix,Subscription,70.7,US,online
T003536,2025-03-09 17:54:00,A0016,Costco,Retail,171.92,US,online
T004542,2025-04-29 14:10:00,A0182,Uber,Travel,122.34,US,atm
T000966,2025-01-31 15:06:00,A0050,Delta Airlines,Travel,147.95,GB,in_store
T000903,2025-03-23 18:24:00,A0161,Apple,Electronics,155.72,US,in_store
T001377,2025-02-24 15:50:00,A0025,Amazon,Retail,153.39,US,atm
T000765,2025-01-16 07:22:00,A0195,Marriott,Travel,65.8,US,online
T004616,2025-04-11 10:00:00,A0025,Shell,Fuel,320.34,DE,atm
T002606,2025-05-03 18:03:00,A0117,Apple,Electronics,345.06,US,in_store
T003518,2025-01-20 11:43:00,A0137,Apple,Electronics,24.71,US,mobile
T000602,2025-05-24 10:41:00,A0131,Marriott,Travel,185.2,US,atm
T003036,2025-04-14 14:34:00,A0159,Delta Airlines,Travel,260.67,US,online
T003182,2025-04-25 16:03:00,A0111,Costco,Retail,305.66,CA,online
T000488,2025-01-08 13:43:00,A0128,Apple,Electronics,73.26,US,in_store
T001881,2025-02-22 13:05:00,A0061,BestBuy,Electronics,101.67,US,atm
T000269,2025-01-15 20:07:00,A0129,Costco,Retail,65.44,US,in_store
T001076,2025-05-01 16:01:00,A0006,Netflix,Subscription,154.21,US,atm
T003396,2025-03-16 13:45:00,A0179,Shell,Fuel,96.28,US,atm
T001486,2025-03-11 10:11:00,A0156,Amazon,Retail,68.2,US,online
T000560,2025-03-27 17:05:00,A0175,Shell,Fuel,145.34,MX,atm
T000871,2025-04-26 20:19:00,A0096,Shell,Fuel,212.41,US,online
T005093,2025-04-22 14:02:00,A0173,Costco,Retail,230.63,US,online
T003184,2025-01-29 17:48:00,A0008,Shell,Fuel,173.95,US,online
T005059,2025-03-28 22:07:00,A0167,Netflix,Subscription,642.77,US,online
T004432,2025-02-28 13:25:00,A0158,Marriott,Travel,369.54,US,mobile
T004804,2025-04-29 07:58:00,A0111,BestBuy,Electronics,31.52,US,online
T003678,2025-03-18 14:42:00,A0055,Walmart,Retail,243.84,US,in_store
T001266,2025-04-05 07:33:00,A0075,Delta Airlines,Travel,264.78,US,online
T003157,2025-01-30 14:58:00,A0105,Costco,Retail,279.44,US,mobile
T002858,2025-04-27 20:04:00,A0093,Delta Airlines,Travel,184.52,US,online
T004553,2025-04-28 09:52:00,A0193,Starbucks,Food,161.42,US,atm
T004278,2025-04-05 14:43:00,A0057,Apple,Electronics,40.07,US,online
T002976,2025-04-04 20:42:00,A0021,Costco,Retail,202.31,US,atm
T004064,2025-04-17 13:10:00,A0063,Costco,Retail,366.9,US,online
T003860,2025-05-22 21:45:00,A0124,Amazon,Retail,224.59,US,mobile
T000599,2025-04-24 19:36:00,A0118,Target,Retail,39.77,US,mobile
T003916,2025-04-29 15:15:00,A0154,Amazon,Retail,55.41,US,online
T001747,2025-05-10 14:07:00,A0020,Costco,Retail,35.59,US,atm
T000428,2025-01-24 13:32:00,A0020,BestBuy,Electronics,114.9,US,mobile
T000339,2025-03-19 21:09:00,A0061,Marriott,Travel,210.89,US,atm
T004749,2025-05-01 08:53:00,A0181,Costco,Retail,175.55,US,in_store
T000345,2025-03-26 17:05:00,A0053,Target,Retail,339.62,US,in_store
T001105,2025-05-06 14:47:00,A0021,Apple,Electronics,370.97,US,mobile
T001337,2025-05-18 19:59:00,A0027,Delta Airlines,Travel,72.73,US,atm
T002892,2025-05-19 15:12:00,A0077,Costco,Retail,124.94,US,atm
T002290,2025-04-16 08:35:00,A0150,Amazon,Retail,96.74,US,atm
T001596,2025-04-18 13:56:00,A0054,Netflix,Subscription,255.25,US,in_store
T000609,2025-04-26 14:42:00,A0198,Delta Airlines,Travel,382.7,US,mobile
T001151,2025-03-07 16:05:00,A0091,Costco,Retail,11.43,DE,mobile
T005054,2025-03-28 22:02:00,A0167,Uber,Travel,538.0,US,online
T001803,2025-04-16 10:35:00,A0085,BestBuy,Electronics,103.24,US,online
T001260,2025-04-09 14:50:00,A0117,Apple,Electronics,352.58,US,online
T000686,2025-04-08 12:37:00,A0124,BestBuy,Electronics,363.6,US,online
T003462,2025-03-10 17:05:00,A0047,Delta Airlines,Travel,85.24,US,atm
T000831,2025-02-21 19:13:00,A0191,Walmart,Retail,74.95,US,mobile
T004018,2025-03-31 13:20:00,A0151,Target,Retail,283.71,US,atm
T000142,2025-04-16 07:20:00,A0199,BestBuy,Electronics,191.83,US,mobile
T002996,2025-04-29 14:08:00,A0114,Delta Airlines,Travel,174.84,US,atm
T004576,2025-05-31 11:40:00,A0014,BestBuy,Electronics,25.67,US,in_store
T001335,2025-04-10 10:29:00,A0004,Shell,Fuel,31.08,US,atm
T004875,2025-02-09 20:17:00,A0029,Costco,Retail,118.11,US,mobile
T001210,2025-05-27 11:36:00,A0124,Target,Retail,360.61,US,mobile
T002550,2025-01-07 13:09:00,A0196,Marriott,Travel,184.97,US,in_store
T000094,2025-05-28 17:58:00,A0080,Apple,Electronics,161.68,US,in_store
T004394,2025-04-05 13:30:00,A0056,Marriott,Travel,207.24,US,mobile
T000064,2025-01-12 18:27:00,A0066,Amazon,Retail,210.37,US,in_store
T003957,2025-05-17 19:04:00,A0120,Uber,Travel,135.94,US,mobile
T000630,2025-02-26 09:33:00,A0135,Walmart,Retail,315.57,US,mobile
T004035,2025-04-20 21:07:00,A0194,Marriott,Travel,233.95,US,mobile
T003548,2025-05-12 18:49:00,A0144,Uber,Travel,265.18,US,online
T004110,2025-01-12 18:29:00,A0146,Target,Retail,94.77,DE,mobile
T000668,2025-04-27 21:02:00,A0121,Amazon,Retail,392.33,US,online
T003589,2025-01-18 19:19:00,A0158,BestBuy,Electronics,262.56,US,online
T004361,2025-04-11 14:00:00,A0169,Costco,Retail,106.06,US,mobile
T003374,2025-01-03 17:07:00,A0094,Walmart,Retail,86.38,US,atm
T001824,2025-05-15 14:08:00,A0044,BestBuy,Electronics,350.31,US,mobile
T000778,2025-01-16 12:35:00,A0164,BestBuy,Electronics,375.61,US,atm
T000990,2025-01-21 16:56:00,A0176,Netflix,Subscription,295.63,US,atm
T002753,2025-05-11 07:52:00,A0170,Walmart,Retail,388.35,US,atm
T002919,2025-03-10 18:43:00,A0129,Starbucks,Food,288.08,US,in_store
T000297,2025-01-16 18:08:00,A0189,Costco,Retail,86.9,US,mobile
T003062,2025-02-25 16:42:00,A0186,Costco,Retail,258.81,US,atm
T003287,2025-04-29 08:12:00,A0056,Amazon,Retail,263.47,US,in_store
T001554,2025-01-15 18:50:00,A0159,Shell,Fuel,281.4,US,online
T000950,2025-04-10 08:50:00,A0126,Costco,Retail,259.15,US,mobile
T002419,2025-01-30 19:28:00,A0046,Netflix,Subscription,52.97,DE,mobile
T000743,2025-05-17 11:58:00,A0135,Netflix,Subscription,195.25,US,online
T003153,2025-02-17 14:47:00,A0090,Delta Airlines,Travel,292.69,US,mobile
T000449,2025-03-23 09:24:00,A0093,Delta Airlines,Travel,171.24,US,in_store
T004579,2025-05-13 08:37:00,A0125,Walmart,Retail,338.57,GB,atm
T003071,2025-05-01 07:35:00,A0161,Apple,Electronics,388.49,US,in_store
T000759,2025-02-23 14:24:00,A0134,Marriott,Travel,384.68,US,in_store
T004440,2025-01-22 21:06:00,A0097,Delta Airlines,Travel,198.25,US,in_store
T000776,2025-05-06 15:39:00,A0169,BestBuy,Electronics,238.17,US,atm
T003815,2025-05-31 14:33:00,A0179,Costco,Retail,189.29,US,in_store
T002899,2025-04-29 19:32:00,A0026,Apple,Electronics,42.43,US,online
T002411,2025-05-09 20:46:00,A0005,Marriott,Travel,316.26,DE,online
T001511,2025-04-20 15:21:00,A0046,Delta Airlines,Travel,76.64,US,in_store
T000562,2025-05-30 16:39:00,A0014,Walmart,Retail,191.53,US,online
T000256,2025-03-02 19:41:00,A0018,Netflix,Subscription,148.05,US,online
T000868,2025-03-13 20:01:00,A0039,Netflix,Subscription,393.53,US,in_store
T000095,2025-03-04 08:44:00,A0020,Uber,Travel,340.87,US,online
T004249,2025-04-20 19:57:00,A0146,Delta Airlines,Travel,350.08,US,atm
T001582,2025-04-17 17:15:00,A0079,Amazon,Retail,360.57,US,online
T003948,2025-01-09 10:07:00,A0193,Shell,Fuel,236.62,US,online
T002775,2025-05-02 18:26:00,A0055,Amazon,Retail,139.98,US,online
T001371,2025-03-15 18:27:00,A0168,Starbucks,Food,74.68,US,in_store
T000213,2025-01-15 12:32:00,A0071,Walmart,Retail,127.61,US,online
T000003,2025-05-10 16:01:00,A0060,Costco,Retail,83.54,US,mobile
T002586,2025-04-25 21:08:00,A0183,BestBuy,Electronics,164.27,US,in_store
T002571,2025-05-25 16:27:00,A0178,Netflix,Subscription,16.83,US,mobile
T004224,2025-02-03 17:10:00,A0079,Marriott,Travel,72.44,US,online
T001831,2025-04-28 12:06:00,A0138,Amazon,Retail,251.86,US,in_store
T000823,2025-05-25 21:10:00,A0168,Netflix,Subscription,31.79,US,online
T000011,2025-02-13 15:46:00,A0156,Shell,Fuel,69.54,US,atm
T003286,2025-03-04 09:21:00,A0127,Delta Airlines,Travel,386.45,US,mobile
T003408,2025-01-26 14:20:00,A0056,Uber,Travel,391.59,US,online
T004455,2025-01-13 17:19:00,A0144,Walmart,Retail,202.9,US,in_store
T001074,2025-01-17 20:19:00,A0177,Walmart,Retail,138.35,US,atm
T003055,2025-03-22 16:18:00,A0021,Costco,Retail,250.2,US,atm
T001776,2025-01-28 21:14:00,A0067,Marriott,Travel,115.06,US,in_store
T001761,2025-03-08 19:18:00,A0156,Netflix,Subscription,128.97,US,mobile
T001816,2025-05-24 09:13:00,A0025,Target,Retail,239.4,US,in_store
T004270,2025-04-09 10:20:00,A0172,Costco,Retail,143.56,US,online
T002572,2025-04-02 15:43:00,A0152,Starbucks,Food,176.49,US,online
T001005,2025-02-11 18:34:00,A0043,Uber,Travel,77.0,US,in_store
T002480,2025-01-25 17:36:00,A0007,Amazon,Retail,268.58,US,in_store
T000348,2025-01-04 10:59:00,A0078,Shell,Fuel,385.02,US,mobile
T000364,2025-03-04 18:14:00,A0145,Uber,Travel,275.2,US,online
T004613,2025-03-17 16:02:00,A0088,Costco,Retail,397.44,CA,online
T000575,2025-03-07 19:34:00,A0164,Delta Airlines,Travel,24.19,US,online
T004119,2025-02-17 21:29:00,A0092,Uber,Travel,63.85,US,mobile
T003349,2025-05-11 13:54:00,A0001,Apple,Electronics,282.92,US,atm
T004516,2025-03-18 08:27:00,A0080,Amazon,Retail,97.61,GB,in_store
T002877,2025-05-24 17:44:00,A0090,Amazon,Retail,41.13,US,atm
T002565,2025-01-28 09:53:00,A0049,Shell,Fuel,121.3,US,mobile
T003319,2025-01-03 15:50:00,A0100,BestBuy,Electronics,138.05,US,online
T001948,2025-02-24 16:19:00,A0008,Starbucks,Food,235.77,US,atm
T000363,2025-03-10 19:25:00,A0091,Walmart,Retail,152.36,US,mobile
T002770,2025-05-17 13:34:00,A0069,BestBuy,Electronics,203.21,US,online
T000949,2025-04-23 18:12:00,A0162,Starbucks,Food,19.1,US,in_store
T001454,2025-04-21 14:12:00,A0026,Walmart,Retail,213.99,US,mobile
T005069,2025-05-21 05:05:00,A0008,Netflix,Subscription,578.8,US,online
T000665,2025-02-10 09:36:00,A0115,Delta Airlines,Travel,265.47,US,mobile
T004856,2025-01-30 08:44:00,A0025,Amazon,Retail,364.86,US,atm
T000672,2025-01-02 15:56:00,A0124,Starbucks,Food,178.76,US,online
T001004,2025-04-06 11:49:00,A0124,Amazon,Retail,63.59,US,mobile
T003526,2025-03-16 10:23:00,A0006,Apple,Electronics,302.4,US,online
T003765,2025-03-19 16:57:00,A0170,Target,Retail,368.92,US,atm
T002263,2025-02-28 17:45:00,A0190,Netflix,Subscription,198.23,US,atm
T003616,2025-03-14 07:37:00,A0013,Shell,Fuel,357.44,US,atm
T002127,2025-01-29 10:02:00,A0028,Apple,Electronics,77.87,GB,online
T003297,2025-01-25 10:59:00,A0081,Starbucks,Food,190.78,US,mobile
T003908,2025-01-29 08:22:00,A0129,Marriott,Travel,68.73,US,in_store
T001737,2025-03-12 08:15:00,A0175,Costco,Retail,121.85,US,mobile
T000481,2025-01-24 18:15:00,A0038,Netflix,Subscription,161.52,US,atm
T002455,2025-03-04 14:31:00,A0171,Uber,Travel,177.79,US,online
T000006,2025-03-30 16:16:00,A0092,Amazon,Retail,293.24,US,online
T003500,2025-04-24 20:27:00,A0024,Marriott,Travel,62.91,US,online
T003128,2025-03-17 15:42:00,A0096,Walmart,Retail,285.94,US,in_store
T002382,2025-05-19 13:31:00,A0039,Walmart,Retail,374.08,US,in_store
T003438,2025-02-26 16:02:00,A0139,BestBuy,Electronics,162.09,US,atm
T004923,2025-04-28 08:20:00,A0131,Apple,Electronics,149.5,US,atm
T002705,2025-01-03 16:42:00,A0087,Netflix,Subscription,392.88,US,atm
T001717,2025-05-04 07:24:00,A0142,Apple,Electronics,279.7,US,mobile
T000369,2025-03-22 07:13:00,A0046,Delta Airlines,Travel,61.96,US,mobile
T004473,2025-05-07 21:31:00,A0026,Walmart,Retail,343.52,US,online
T004269,2025-03-15 16:15:00,A0133,BestBuy,Electronics,165.85,US,online
T005024,2025-03-14 02:08:00,A0144,Apple,Electronics,699.06,US,online
T000521,2025-03-20 19:25:00,A0030,Target,Retail,198.19,US,atm
T003702,2025-02-11 09:58:00,A0190,Shell,Fuel,327.57,US,atm
T004133,2025-05-19 09:58:00,A0185,Starbucks,Food,366.18,US,mobile
T001927,2025-04-29 17:11:00,A0196,Marriott,Travel,363.38,US,mobile
T000264,2025-02-21 19:08:00,A0032,Shell,Fuel,317.2,US,atm
T003186,2025-01-12 13:30:00,A0154,Uber,Travel,267.78,US,mobile
T002914,2025-02-14 15:22:00,A0158,Netflix,Subscription,305.19,US,atm
T000837,2025-04-19 11:39:00,A0043,Amazon,Retail,277.53,US,mobile
T001530,2025-04-12 20:27:00,A0003,Marriott,Travel,379.56,US,atm
T000919,2025-03-07 07:47:00,A0071,Walmart,Retail,243.51,US,in_store
T001449,2025-04-08 09:23:00,A0127,Walmart,Retail,138.49,US,in_store
T002704,2025-01-24 11:01:00,A0026,Costco,Retail,274.8,US,in_store
T003324,2025-05-27 19:19:00,A0195,Starbucks,Food,389.25,US,atm
T004329,2025-05-21 11:42:00,A0093,Netflix,Subscription,131.31,US,mobile
T002058,2025-03-03 12:37:00,A0031,Marriott,Travel,285.18,US,mobile
T004930,2025-01-20 13:41:00,A0199,Netflix,Subscription,43.03,US,in_store
T001903,2025-02-07 17:31:00,A0033,Apple,Electronics,357.62,US,mobile
T002443,2025-02-25 18:45:00,A0121,Starbucks,Food,71.9,US,in_store
T001822,2025-01-20 13:08:00,A0180,Amazon,Retail,69.03,MX,online
T002173,2025-03-23 20:32:00,A0171,Walmart,Retail,14.09,US,online
T001355,2025-03-18 16:34:00,A0022,Starbucks,Food,223.38,US,atm
T003222,2025-04-28 16:23:00,A0159,Target,Retail,72.43,US,mobile
T002298,2025-02-19 17:46:00,A0008,Netflix,Subscription,159.36,US,in_store
T003195,2025-01-15 07:47:00,A0043,Shell,Fuel,160.78,US,in_store
T004675,2025-04-21 07:23:00,A0009,Netflix,Subscription,225.89,US,mobile
T004191,2025-01-25 08:34:00,A0149,Target,Retail,72.28,US,in_store
T000370,2025-03-18 09:36:00,A0020,Shell,Fuel,228.84,US,atm
T001964,2025-04-15 16:17:00,A0065,Target,Retail,254.3,US,mobile
T001228,2025-04-06 15:10:00,A0037,Shell,Fuel,217.33,US,mobile
T000474,2025-04-16 18:57:00,A0134,Netflix,Subscription,186.09,MX,online
T002650,2025-04-24 11:19:00,A0138,Starbucks,Food,59.6,US,atm
T001293,2025-01-19 12:02:00,A0031,Costco,Retail,84.12,US,atm
T003237,2025-05-28 10:50:00,A0032,Delta Airlines,Travel,36.53,US,in_store
T000333,2025-01-06 11:29:00,A0001,Marriott,Travel,289.04,US,mobile
T004124,2025-03-22 19:43:00,A0092,Shell,Fuel,277.01,US,online
T001756,2025-05-15 15:28:00,A0169,Netflix,Subscription,111.33,US,atm
T002613,2025-04-21 16:38:00,A0061,Costco,Retail,119.08,US,online
T004163,2025-05-21 18:12:00,A0009,Marriott,Travel,293.83,CA,mobile
T004947,2025-05-15 16:03:00,A0042,Costco,Retail,220.29,US,online
T000356,2025-02-13 18:50:00,A0118,Netflix,Subscription,71.86,CA,mobile
T002907,2025-03-14 07:53:00,A0113,Target,Retail,44.46,US,in_store
T002163,2025-04-11 21:09:00,A0174,Walmart,Retail,397.19,US,in_store
T002012,2025-03-24 07:09:00,A0187,Shell,Fuel,75.06,US,in_store
T002241,2025-05-03 15:38:00,A0126,Uber,Travel,319.03,US,in_store
T003646,2025-04-28 19:23:00,A0197,Delta Airlines,Travel,189.66,US,atm
T001937,2025-05-17 18:01:00,A0184,Target,Retail,194.92,CA,online
T004117,2025-01-21 19:46:00,A0049,BestBuy,Electronics,362.73,US,in_store
T004422,2025-04-28 12:39:00,A0020,Marriott,Travel,17.34,US,online
T004331,2025-01-26 09:26:00,A0153,Delta Airlines,Travel,343.79,US,atm
T000742,2025-05-19 09:37:00,A0035,Delta Airlines,Travel,185.33,MX,mobile
